fid,Organisasj,Juridisk n,Telefonnum,Epost,URL,Selskapsfo,Bransjekod,Bransje,Kommune,Besøksadr,Kontaktper,Daglig led,Etablering,Antall ans,Sum Drifts,Sum salgsi,Annen drif,Driftsresu,Varekostna,Lønnsutgi,Avskrivnin,Nedskrivin,Andre drif,Sum drif_1,Sum Drif_2,Sum salg_1,Annen dr_1,Driftsre_1,Varekost_1,Lønnsut_1,Avskrivn_1,Nedskriv_1,Andre dr_1,Sum drif_3,Sum Drif_4,Sum salg_2,Annen dr_2,Driftsre_2,Varekost_2,Lønnsut_2,Avskrivn_2,Nedskriv_2,Andre dr_2,Sum drif_5,Sum Drif_6,Sum salg_3,Annen dr_3,Driftsre_3,Varekost_3,Lønnsut_3,Avskrivn_3,Nedskriv_3,Andre dr_3,Sum drif_7,Sum Drif_8,Sum salg_4,Annen dr_4,Driftsre_4,Varekost_4,Lønnsut_4,Avskrivn_4,Nedskriv_4,Andre dr_4,Sum drif_9,Sum Drif10,Sum salg_5,Annen dr_5,Driftsre_5,Varekost_5,Lønnsut_5,Avskrivn_5,Nedskriv_5,Andre dr_5,Sum drif11,Sum Drif12,Sum salg_6,Annen dr_6,Driftsre_6,Varekost_6,Lønnsut_6,Avskrivn_6,Nedskriv_6,Andre dr_6,Sum drif13,Sum Drif14,Sum salg_7,Annen dr_7,Driftsre_7,Varekost_7,Lønnsut_7,Avskrivn_7,Nedskriv_7,Andre dr_7,Sum drif15,Sum Drif16,Sum salg_8,Annen dr_8,Driftsre_8,Varekost_8,Lønnsut_8,Avskrivn_8,Nedskriv_8,Andre dr_8,Sum drif17,result_num,osm_id,display_na,category,type,latlong,_count,_sum,_mean
"2094","993177970",Tannlege Martin Christopher Hoftvedt,,martinch@odont.uio.no,http://www.tannlegene-majorstuen.no/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Valkyriegata 5, 0366 Oslo",,,07.10.2008,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2788528335","5, Valkyriegata, Hegdehaugen, Frogner, Oslo, 0366, Norge",place,house,"59.928402,10.718324",1230,82052.6530730799,66.7094740431544
"2095","912198529",Sandvika Tannlegevakt Singh,"97773712",stlv@live.no,http://www.sandvikatannlegevakt.no/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bærum,"Industriveien 5, 1337 Sandvika",,,10.07.2013,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2813794730","5, Industriveien, Jongskollen, Øde Hamang, Sandvika, Bærum, Viken, 1337, Norge",place,house,"59.891868,10.5130216",1242,17221.8727646526,13.866242161556
"2096","923191038",Tannlege - Sania Malik,"47907524",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Molde,"Hamnegata 35, 6413 Molde",,,13.08.2019,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6137403874","35, Hamnegata, Røysan, Molde, Møre og Romsdal, 6413, Norge",place,house,"62.73697,7.160683",1238,11082.4654323962,8.95191068852678
"2097","928254577",Colosseumklinikken Datter AS,"71678090",e-stroem@online.no,https://colosseumtannlege.no/klinikker/more-og-romsdal/kristiansund/storgata-41/,Privat aksjeselskap,"0",Uoppgitt,Kristiansund,"Storgata 14, 6509 Kristiansund N",Maria Grundström,Maria Grundström,05.11.2021,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23134463","Storgata, Allanenga, Innlandet, Kristiansund, Møre og Romsdal, 6509, Norge",highway,unclassified,"63.1093724,7.731335",1236,13168.9687788785,10.6545054845295
"2098","974544733",Askim Tannklinikk,"69117700",,,Avdeling,"8623000",Tannhelsetjenester,Indre Østfold,"Vammaveien 100, 1813 Askim",,,10.08.1995,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122771986","100G, Vammaveien, Hauger, Askim, Indre Østfold, Viken, 1813, Norge",place,house,"59.5752389,11.1606029",1231,9034.65991715342,7.33928506673714
"2099","913861728",Marlene Furnes Kristoffersen,"45432354",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Rana,"Gjennomgangen 12, 8622 Mo i Rana",,,11.08.2014,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3120012732","12, Gjennomgangen, Langneset, Mo i Rana, Rana, Nordland, 8622, Norge",place,house,"66.3107199,14.1391074",1236,13009.0338659734,10.5251083058037
"2100","888180192",Angela Kriebel,"63900107",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Nes,"Rådhusgata 3, 2150 Årnes",,,12.05.2005,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3105893272","3B, Rådhusgata, Øvre Drognes, Årnes, Nes, Viken, 2150, Norge",place,house,"60.1219328,11.4672587",1234,4708.06216705032,3.81528538658859
"2101","980283534",Tannlege Anne Kalvik,"22418080",epost@tannlegekalvik.no,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Storgata 17, 0184 Oslo",,,13.11.1998,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785550792","17, Storgata, Vaterland, Sentrum, Oslo, 0184, Norge",place,house,"59.91374,10.749772",1239,74641.8656098843,60.2436364890107
"2102","986205195",Tannlege Hege Haavik,,hege@frisketenner.no,http://www.frisketenner.no/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Fjøsangerveien 57, 5054 Bergen",,,06.11.2003,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126070548","57, Fjøsangerveien, Solheim, Årstad, Bergen, Vestland, 5054, Norge",place,house,"60.3744421,5.3396158",1230,32920.3518462777,26.7645136961607
"2103","977356334",Tannlege Hans Jacob Rønold,"90556680",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Holmenkollveien 6 B, 0376 Oslo",,,02.04.1997,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2789133666","6B, Holmenkollveien, Øvre Smestad, Vestre Aker, Oslo, 0376, Norge",place,house,"59.939797,10.680895",1236,57815.2906362861,46.7761251102639
"2104","915606172",Tannlege Arooj Mirza,"90133602",,,Bedrift,"8623000",Tannhelsetjenester,Oslo,"Hovinveien 37 B, 0576 Oslo",,,30.06.2015,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2790261640","37B, Hovinveien, Marienfryd, Grünerløkka, Oslo, 0576, Norge",place,house,"59.920706,10.790612",1230,67499.6747728363,54.8777843681596
"2105","888180192",Angela Kriebel,"63900107",teletannlegen@gmail.com,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Nes,"Skolegata 13 C, 2150 Årnes",,,12.05.2005,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3105893304","13C, Skolegata, Øvre Drognes, Årnes, Nes, Viken, 2150, Norge",place,house,"60.121939,11.467401",1234,4707.05576574989,3.81446982637754
"2106","987573058",Tannlege Lene Idland,"95783374",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Karoline Kristiansens vei 5, 0661 Oslo",,,21.12.2004,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2793878895","5, Karoline Kristiansens vei, Grønvoll, Gamle Oslo, Oslo, 0661, Norge",place,house,"59.914489,10.797199",1240,62331.7783859819,50.2675632145015
"2107","971348267",Humlevik Lorentz Tannlegekontor,"55207280",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Fjøsangerveien 51, 5054 Bergen",,,12.03.1995,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126063214","51, Fjøsangerveien, Solheim, Årstad, Bergen, Vestland, 5054, Norge",place,house,"60.3748693,5.3394589",1237,33220.9460788369,26.8560598858827
"2108","977356334",Tannlege Hans Jacob Rønold,"22939340",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Refstadveien 275, 0589 Oslo",,,02.04.1997,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","340180950","Refstadveien, Bråten, Bjerke, Oslo, 0589, Norge",highway,tertiary,"59.9420461,10.8106104",1239,53343.4286096245,43.0536146970335
"2109","971527293",Tannlege Ditlef Martens,,smarten@broadpark.no,https://www.legelisten.no/tannleger/13029-sverre-ditlef-martens,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"St. Olavs gate 11 C, 0165 Oslo",,,20.02.1995,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785846579","11C, St. Olavs gate, Meyerløkka, St. Hanshaugen, Oslo, 0165, Norge",place,house,"59.91838,10.741381",1236,87409.3860601857,70.719568009859
"2110","979327692",Øystein Bakke,"48190600",,https://www.facebook.com/raulandtannlegekontor/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Vinje,"Brendeberg 1, 3864 Rauland",,,17.10.1997,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2510400513","1, Brendeberg, Krossen, Sætali, Rauland, Vinje, Vestfold og Telemark, 3864, Norge",place,house,"59.693977,8.062049",1232,652.038887195289,0.52925234350267
"2111","926355554",Anja Johansen,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Trondheim,"Kongens gate 60, 7012 Trondheim",,,08.01.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6135919716","60, Kongens gate, Kalvskinnet, Midtbyen, Trondheim, Trøndelag, 7012, Norge",place,house,"63.430503,10.38663",1230,26250.1444893256,21.3415808856306
"2112","980856879",Tannlege Tyssekvam,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Starvhusgaten 2 A, 5014 Bergen",,,05.07.1999,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126012515","2A, Starvhusgaten, Torgalmenningen, Sentrum, Skuteviken, Bergenhus, Bergen, Vestland, 5014, Norge",place,house,"60.3924535,5.3242607",1234,30873.6025546193,25.0191268676007
"2113","980915204",Tannlege Ståle Bratland,"32876127",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Drammen,"Bruveien 12, 3055 Krokstadelva",,,17.07.1999,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3141303703","12, Bruveien, Krokstadelva, Mjøndalen, Drammen, Viken, 3055, Norge",place,house,"59.7569285,10.0058068",1231,13699.026244387,11.1283722537669
"2114","980906205",Tannlege Thomas Gjølstad,"69313000",firmapost@gjoelstad.no,https://tannlege-fredrikstad.business.site/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Fredrikstad,"Storgata 10, 1607 Fredrikstad",,,15.07.1999,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3114285786","10, Storgata, Hauertomtene, Bjølstad, Fredrikstad, Viken, 1607, Norge",place,house,"59.2122923,10.9367661",1235,23106.0303792655,18.7093363394863
"2115","926698362",Tannlege Ingrid Gjerdevik Osebakken,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Øygarden,"Sartorvegen 12, 5353 Straume",,,01.03.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2911446281","12, Sartorvegen, Straume, Øygarden, Vestland, 5353, Norge",place,house,"60.3584954,5.1240759",1238,6935.76947883703,5.60239860972296
"2116","980383210",Trygve Eriksen Tannlege,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Alver,"Kvassnesvegen 11, 5914 Isdalstø",,,12.01.1999,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137753591","11, Kvassnesvegen, Klubben, Knarvik, Alver, Vestland, 5914, Norge",place,house,"60.5462369,5.2887397",1239,4711.04638351128,3.80229732325365
"2117","927352885",Tannlege Marie My Wammer,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Lillehammer,"Lensmann Fliflets veg 31, 2615 Lillehammer",,,29.06.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3131680443","31, Lensmann Fliflets veg, Smestadmoen, Hamarseng, Lillehammer, Innlandet, 2615, Norge",place,house,"61.1290719,10.4570253",1240,13172.6326592639,10.6230908542451
"2118","928499758",Tannlege Valeriia Ishchenko,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Harbitzalléen 13, 0275 Oslo",,,06.01.2022,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785333477","13, Harbitzalléen, Sofienlund, Ullern, Oslo, 0275, Norge",place,house,"59.924921,10.67322",1235,48390.8214451596,39.1828513725989
"2119","928456862",Tannlege Annette Storheim AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Åsane Senter 42, 5116 Ulset",,,02.12.2021,"1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","26816455","Åsane senter, Ulset, Åsane, Bergen, Vestland, 5116, Norge",highway,residential,"60.4640561,5.3200903",1241,20174.8007333428,16.256890196086
"2120","927139820",Silje Slåttelid,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Levanger,"Sørkleiva 1, 7607 Levanger",,,22.05.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3119840001","1, Sørkleiva, Vårtun, Levanger, Trøndelag, 7607, Norge",place,house,"63.7414395,11.2572594",1238,2997.10116108507,2.42092177793624
"2121","927154110",Tannlege Henriette Næss Liisberg,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bærum,"Blåsen 1, 1369 Stabekk",,,27.05.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2821730214","1, Blåsen, Stabekk, Bærum, Viken, 1369, Norge",place,house,"59.9116754,10.6097132",1236,32087.3182664979,25.9606134842216
"2122","927436140",Tannlege Hundaol T. Asnake,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Sykkylven,"Storgata 6, 6230 Sykkylven",,,19.07.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118831987","6, Storgata, Klokkarhaugen, Sykkylven, Møre og Romsdal, 6230, Norge",place,house,"62.391476,6.5806342",1234,5816.82428953797,4.71379602069527
"2123","927116189",Tannlege Hanne Augestad,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Nordåsneset 81, 5235 Rådal",,,15.05.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126099936","81, Nordåsneset, Steinsvik, Nordås, Ytrebygda, Bergen, Vestland, 5235, Norge",place,house,"60.3086076,5.3115028",1233,20456.3701134175,16.5907300189923
"2124","927418851",Vaida Urbutiene,"96864132",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Lillestrøm,"Prost Petersens vei 9, 2019 Skedsmokorset",,,14.07.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126940899","9, Prost Petersens vei, Kjeller, Skedsmokorset, Lillestrøm, Viken, 2019, Norge",place,house,"59.9844809,11.040112",1232,9082.72657701001,7.37234300081981
"2125","927418096",Ida Næss Kroken,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Elverum,"Slåttmyrvegen 17, 2406 Elverum",,,14.07.2021,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110372781","17, Slåttmyrvegen, Vestad, Svartbekken, Elverum, Innlandet, 2406, Norge",place,house,"60.8962553,11.5173561",1238,3131.51256434619,2.52949318606316
"2126","928611132",Tannlege Nazanin Morovatipour,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Erich Mogensøns vei 38, 0594 Oslo",,,25.01.2022,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2790870117","38, Erich Mogensøns vei, Holtet, Bjerke, Oslo, 0594, Norge",place,house,"59.943242,10.835473",1236,44242.8725700229,35.7952043446788
"2127","981758986",Aasnes Svein Tannlege,"46818231",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Sunnfjord,6841 Skei i Jølster,,,12.04.2000,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","61948710","Skei, Sunnfjord, Vestland, 6843, Norge",place,village,"61.5714843,6.4791646",1236,1273.5154286325,1.03035228853762
"2128","981761812",Tannlege Ole Morten Valø,"69882639",tannvalo@online.no,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Indre Østfold,"Hovsveien 3, 1831 Askim",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122752672","3, Hovsveien, Gurud, Askim, Indre Østfold, Viken, 1831, Norge",place,house,"59.5812617,11.1599476",1237,10201.5406152382,8.24700130577061
"2129","981783069",Kjell Per Hogstad Tannlege,"91886752",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Stavanger,"Tårngata 46 A, 4012 Stavanger",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836200667","46A, Tårngata, Blåsenborg, Storhaug, Stavanger, Rogaland, 4012, Norge",place,house,"58.9669861,5.740251",1237,34907.2787082531,28.219303725346
"2130","981796594",Leik Røhr-Staff,"66809600",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Nordre Follo,"Sønsterudveien 32, 1412 Sofiemyr",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836964069","32, Sønsterudveien, Hellerasten, Ødegården, Sofiemyr, Nordre Follo, Viken, 1412, Norge",place,house,"59.802094,10.817886",1241,14798.0487765335,11.9242939375773
"2131","981796594",Leik Røhr-Staff,"41019050",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Stensgata 3 A, 0358 Oslo",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2788287885","3A, Stensgata, Bolteløkka, St. Hanshaugen, Oslo, 0358, Norge",place,house,"59.930143,10.73282",1236,86257.893962428,69.7879400990518
"2132","981788931",Krogstie Per Morten,"62951320",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Åsnes,"Kaffegata 23, 2270 Flisa",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3120036365","23, Kaffegata, Flobergsjordet, Floberg, Flisa, Åsnes, Innlandet, 2270, Norge",place,house,"60.6113694,12.0104349",1236,2788.91920405999,2.25640712302588
"2133","981800400",Elisabeth Lund,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Nordre Follo,"Åsenveien 1, 1400 Ski",,,12.04.2000,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2834513150","1, Åsenveien, Nordre Finstad, Finstad, Ski, Nordre Follo, Viken, 1400, Norge",place,house,"59.718084,10.83714",1234,15545.3045569593,12.5974915372442
"2134","981790855",Tannlege Bagaas Tom,"55300450",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Rosenkrantzgaten 3, 5003 Bergen",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1850625637","3, Rosenkrantzgaten, Bryggen, Skuteviken, Bergenhus, Bergen, Vestland, 5003, Norge",place,house,"60.396507,5.326545",1233,26386.7824858725,21.4004724135219
"2135","981785002",Tannlege Cecilie Kongelf,"55131702",tannlege.kongelf@gmail.com,http://www.tannlegekongelf.no/,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Østre Nesttunvegen 10, 5221 Nesttun",,,12.04.2000,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125934618","10, Østre Nesttunvegen, Kloppedal, Nesttun, Fana, Bergen, Vestland, 5221, Norge",place,house,"60.3179846,5.3542068",1233,21134.5136838406,17.1407248044125
"2136","981695267",Nittedal Tannklinikk,"67062100",,http://www.nittedalsporten.no/,Avdeling,"8623000",Tannhelsetjenester,Nittedal,"Kvernstuveien 3, 1482 Nittedal",,,20.03.2000,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4844729470","3, Kvernstuveien, Bjertnes, Rotnes, Nittedal, Viken, 1482, Norge",place,house,"60.049432,10.881599",1239,5781.69721927866,4.66642229158891
"2137","981699491",Ullersmo Fengsel Tannklinikk,"63927337",,,Avdeling,"8623000",Tannhelsetjenester,Ullensaker,"Ullersmovegen, 2040 Kløfta",,,21.03.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23365146","Ullersmovegen, Nordre Bakke, Ullersmo, Kløfta, Ullensaker, Viken, 2040, Norge",highway,tertiary,"60.0722546,11.1443578",1230,5898.31556136906,4.7953785051781
"2138","981700465",Bekkestua Tannklinikk,,,,Avdeling,"8623000",Tannhelsetjenester,Bærum,"Bærumsveien 207, 1357 Bekkestua",,,21.03.2000,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2820259378","207, Bærumsveien, Ringstabekk, Bekkestua, Bærum, Viken, 1357, Norge",place,house,"59.917119,10.586963",1233,33862.5441045836,27.4635394197758
"2139","981719611",Tannlege Tom Chr Paulsen Mntf,"55298551",,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Bergen,"Fjøsangerveien 33 A, 5054 Bergen",,,12.04.2000,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126023527","33A, Fjøsangerveien, Solheim, Årstad, Bergen, Vestland, 5054, Norge",place,house,"60.3761726,5.3384957",1237,33886.6710963249,27.3942369412489
"2140","981722280",Huus Anne-Lise,,,,Enkeltpersonforetak,"8623000",Tannhelsetjenester,Oslo,"Langbølgen 11, 1150 Oslo",,,12.04.2000,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2805231340","11, Langbølgen, Nordstrand, Oslo, 1150, Norge",place,house,"59.872643,10.811756",1237,54097.4720629454,43.7327987574336
